Market,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Lease Rates
Metal/Currency,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,6 Month
Priced In,USD,USD,AUD,AUD,JPY,JPY,USD,USD,AUD,AUD,JPY,JPY,USD,USD,AUD,AUD,JPY,JPY,Pald
Price Type,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,% pa
Summary,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Average,Average,Average,Average,Average,Average,
"25/07/16",672.22,696.77,898.93,932.38,71403.21,74143.3,665.22,688.7,889.99,921.42,70662.48,73335.22,667.47,690.86,892.75,924.52,70970.27,73571.2,
"26/07/16",676.2,700.02,904.25,937.28,71366.15,73912.84,671,695.6,895.45,924.88,70218.85,72648.46,673.85,697.59,898.77,930.95,70538.68,73137.92,
"27/07/16",678.7,703,906.5,940.17,71872.14,74665.12,676.22,698.7,900.03,933.25,71024.14,73743.52,677.64,701.64,903.72,936.24,71380.93,74030.92,
"28/07/16",697.5,720.75,926.54,958.32,73000.31,75570.64,689.5,710.1,916.57,945.04,72268.86,74532.1,693.25,716.38,920.87,952.08,72645.86,75130.47,
"29/07/16",692.62,717.62,918.59,952.13,72178.52,74945.81,685.1,708.4,911.49,942.9,71031.17,73514.17,688,711.83,914.61,946.8,71485.62,74098.51,
"30/07/16",,,,,,,,,,,,,,,,,,,
"31/07/16",,,,,,,,,,,,,,,,,,,
"01/08/16",704.5,728.27,928.81,959.89,72063.31,74618.54,695.72,718.6,915.78,946.9,71241.73,73713.99,700.61,724,922.53,953.74,71704.29,74201.15,
"02/08/16",709.5,732.5,940.93,970.58,72532.19,74911.66,703.5,727.4,930.38,962.64,71556.88,74113.02,706.46,728.77,936.48,966.53,72186.61,74583.1,
"03/08/16",702.5,726.5,925.47,956.55,70993.01,73529.28,695.72,720.27,916.26,948.97,70274.68,72869.72,700.16,723.56,921.74,952.94,70749.14,73213.47,
"04/08/16",703.5,726.02,923.96,956.67,71229.38,73545.83,695.5,719.55,913.93,946.03,70461.45,72940.78,698.62,721.82,917.68,948.55,70723.09,73176.94,
"05/08/16",696.22,720.77,909.5,941.81,70366.96,72941.92,690.72,714,901.84,933.54,69811.07,72214.15,693.65,716.66,906.41,936.91,70099.64,72531.74,
"06/08/16",,,,,,,,,,,,,,,,,,,
"07/08/16",,,,,,,,,,,,,,,,,,,
"08/08/16",686.9,709,901.92,932.28,70160.3,72522.06,682.1,702.4,893.15,920.46,69639.24,71967.9,685.07,707.92,899.14,929.65,69910.88,72349.75,
"09/08/16",679.85,703.27,889.49,921.2,69548.66,72064.08,676.22,698.4,885.7,914.26,69217.88,71634.89,678.54,701.03,887.39,917.22,69431.47,71818.95,
"10/08/16",730.5,752.5,949.56,978.67,74021.57,76378.75,684,708,891.9,923.44,69482.33,72087.21,710.82,734.14,923.26,953.98,72051.53,74516.3,
"11/08/16",715,738.02,926.29,957.35,72272.2,74721.47,709.2,731.8,921,949.77,71873.3,74109.39,711.84,734.52,923.34,953.18,72075.36,74432.82,
"12/08/16",684.6,705.4,890.02,918.68,69883.97,72116.82,679.05,702.25,882.69,913.44,69134.08,71629.5,681.25,704.34,886.25,916.75,69493.13,71942.78,
"13/08/16",,,,,,,,,,,,,,,,,,,
"14/08/16",,,,,,,,,,,,,,,,,,,
"15/08/16",682.5,704.6,891.11,921.28,69055.35,71443.35,674.5,698.5,881.93,911.64,68313.36,70754.43,678.81,701.87,885.98,916.57,68665.77,71104.48,
"16/08/16",689,712.5,897.94,929.43,69453.6,72025.92,682.22,705.4,884.62,916.69,68399.38,70952.64,686.7,709.11,893.29,922.95,69082.44,71450.87,
"17/08/16",691.9,715.27,899.13,930.13,69466.2,72020.54,687.72,709.6,895.77,925.28,69214.29,71508.1,689.48,712.26,897.56,927.88,69331.91,71752.56,
"18/08/16",693.5,717.5,899.71,931.33,69190.5,71706.95,686.97,709.5,894.04,923.09,68490.91,70950,690.36,712.26,896.82,925.75,68938.05,71235.93,
"19/08/16",699.9,722.5,915.14,946.05,70080.51,72582.35,695.5,717.5,908.49,938.68,69640.42,71958.08,697.93,720.68,913.2,943.43,69908.96,72304.2,
"20/08/16",,,,,,,,,,,,,,,,,,,
"21/08/16",,,,,,,,,,,,,,,,,,,
"22/08/16",698,722,917.21,949.38,70210.35,72777.71,692.47,716,911.98,942.97,69641.71,72230.08,694.99,718.58,914.55,946.09,69954.76,72442.76,
"23/08/16",684.51,708.51,895.25,927.13,68519.45,70971.45,677.4,698.3,887.11,914.96,67882.25,70088.37,680.99,704.24,891.41,922.2,68199.14,70617.53,
"24/08/16",690.55,713.15,907.85,937.29,69255.26,71614.52,687.22,710,901.82,930.9,68882.56,71184.6,688.83,711.54,905.13,935.33,69082.38,71460.83,
"25/08/16",680,702,891.57,920.78,68258.4,70565.04,671.47,696.02,880.96,913.77,67422.3,69970.89,676.02,699.17,886.31,917.09,67860.32,70286.72,
"26/08/16",687.3,708.9,899.84,928.35,69025.54,71279.9,679.22,703.77,890.31,922.98,68227.65,70792.22,684.21,706.74,896.2,926.12,68706.66,71063.99,
"27/08/16",,,,,,,,,,,,,,,,,,,
"28/08/16",,,,,,,,,,,,,,,,,,,
"29/08/16",676.5,701,897.64,929.77,69145.81,71705.29,673.75,697.2,892.72,923.97,68740.34,71191.09,675.32,698.78,894.84,926.35,68956.8,71462.06,
"30/08/16",688.5,711.2,911.8,941.38,70437.09,72767.16,684.13,706.7,903.26,934.42,69719.69,72238.87,686.52,709.33,907.72,938.27,70104.44,72521.79,
"31/08/16",677.5,699.77,900.45,930.05,69890.9,72132.29,668.65,691.55,889.07,920.23,68804.6,71236.57,673.77,696.97,895.74,927.01,69399.01,71882.49,
"01/09/16",665.75,689.52,884.27,915.55,68772.77,71349.46,663.47,686.45,879.35,910.53,68449.44,70958.34,664.59,688.07,881.57,913.16,68586.22,71103.24,
"02/09/16",659.5,682.02,874.44,903.82,68311.01,70598.66,655.22,678.5,866.69,898.68,67671.12,70055.13,657.07,680.25,870.16,901.26,67904.38,70376.5,
"03/09/16",,,,,,,,,,,,,,,,,,,
"04/09/16",,,,,,,,,,,,,,,,,,,
"05/09/16",669,691,880.15,911.58,69214.59,71723.87,664.25,687.8,873.9,905.48,68776.45,71339.12,666.79,689.24,878.03,907.98,69053.93,71490.16,
"06/09/16",675.7,698.02,886.28,915.92,70043.06,72405.61,667.22,691.77,878.73,909.39,69030.58,71695.04,672.81,695.39,882.59,912.65,69652.35,72087.44,
"07/09/16",694.8,718.5,905.16,935.79,70445.77,72914.12,687.55,710.95,894.66,925.35,69731.32,72211.19,691.06,714.46,900.22,931.08,70083.55,72562.08,
"08/09/16",687.5,710.02,891.35,923.06,69760.63,72265.84,681.1,701.9,887.72,915.6,69254.25,71488.52,684.09,706.97,889.39,919.61,69507.27,71944.48,
"09/09/16",682.2,702.95,892.35,919.61,69618.51,71812.75,669.97,694.52,879.46,912.28,68383.84,71021.62,677.13,699.59,886.17,915.99,69117.15,71522.99,
"10/09/16",,,,,,,,,,,,,,,,,,,
"11/09/16",,,,,,,,,,,,,,,,,,,
"12/09/16",664.2,686.77,881.37,911.92,68047.29,70503.81,655.05,677.05,871.89,901.29,66867.5,69153.89,661.59,683.97,878.12,908.29,67765.98,70157.88,
"13/09/16",658.3,681.27,872.38,902.46,66903.03,69319.51,651.95,673.95,862.6,892.22,66427.19,68763.12,655.56,678.5,868.77,899.5,66653.58,69083.55,
"14/09/16",652.2,674,872.27,901.43,67267.91,69618.13,642.97,666.2,860.39,890.28,66162.21,68609.71,647.69,670.43,865.91,896.75,66669.36,69108.13,
"15/09/16",648.2,670.77,868.2,900.6,66330.96,68662.46,643.35,666,861.59,890.49,65840.44,68178.42,645.7,668.92,864.95,896.53,66000.38,68493.56,
"16/09/16",646.5,670.5,860.97,893.05,65826.63,68348.3,641.5,664.6,853.72,884.95,65445.48,67882.24,643.83,667.18,856.83,888.36,65627.07,68112.77,
"17/09/16",,,,,,,,,,,,,,,,,,,
"18/09/16",,,,,,,,,,,,,,,,,,,
"19/09/16",670.47,695.02,889.45,923,68374.53,70989.34,663.5,685.2,883.72,912.75,67796.43,70068.55,667.53,690.78,886.32,917.59,68113,70538.56,
"20/09/16",677.5,701.02,897.46,928.63,68932.22,71349.82,671.97,694.65,891.04,921.29,68480.86,70895.98,674.65,697.59,894.31,925.23,68675.52,71129.67,
"21/09/16",677.2,700.5,894.48,924.84,69321.93,71692.61,668.88,690.8,886.05,915.45,68106.34,70721.83,674.3,696.91,891.11,921.45,68689.44,71107.5,
"22/09/16",680.5,702,891.41,919.81,68404.63,70650.47,673.97,697.5,882.51,912.72,67565.49,69868.58,676.83,700.09,885.8,916.52,67898.92,70277.22,
"23/09/16",684.5,707,896.75,926.1,69112.24,71553.1,681.47,702.4,891.46,920.21,68708.48,71089.07,682.68,704.62,893.9,923.01,68945.23,71253.51,
"24/09/16",,,,,,,,,,,,,,,,,,,
"25/09/16",,,,,,,,,,,,,,,,,,,
"26/09/16",,,,,,,,,,,,,,,,,,,
"27/09/16",691.2,715.2,900.71,931.01,69451.78,71984.88,682.5,704.2,893.07,921.49,68475.23,70967.93,686.32,709.08,896.44,926.64,69015.76,71416.96,
"28/09/16",691.6,715.25,900.76,932.65,69631.49,72118.66,687.47,710.6,896.43,926.23,69035.74,71503.53,690.01,713.05,898.97,929.38,69391.25,71772,
"29/09/16",710.22,734.77,922.96,955.36,71939.25,74237.53,699.22,722.5,911.87,942.6,70949.85,73340.98,705.29,728.28,917.8,948.05,71453,73832.7,
"30/09/16",710.5,732.27,931.44,962.25,71788.92,74148.13,703.22,724.8,922.01,951.43,71130.7,73320.77,706.97,729.49,927.13,957.14,71485.86,73821.13,
"01/10/16",,,,,,,,,,,,,,,,,,,
"02/10/16",,,,,,,,,,,,,,,,,,,
"03/10/16",712.8,736.27,930.67,962.32,72235.15,74713.64,705.5,727.6,921.98,951.24,71554.32,73836.85,709.64,732.2,926.54,956.41,71924.06,74301.32,
"04/10/16",703.45,726,917.5,946.82,71969.97,74278.83,698.72,721.8,909.79,941.03,71220.51,73773.13,700.7,723.78,913.17,943.76,71587.64,74013.59,
"05/10/16",690.6,714.02,904.87,936.3,71014.4,73529.78,682.05,705.05,896.73,927.09,70230.69,72620.15,687.05,709.26,901.01,930.49,70632.41,72959.53,
"06/10/16",669.9,693.27,881.23,910.71,69301.16,71774.24,663.97,685.2,873.99,902.57,68775.53,71031.51,666.62,688.88,877.13,906.82,68995.05,71360.55,
"07/10/16",660,683.77,870.71,903.26,68455.2,70941.14,653.5,675,862.59,891.21,67800.63,70173,656.73,680.07,866.81,898.01,68150.55,70624.22,
"08/10/16",,,,,,,,,,,,,,,,,,,
"09/10/16",,,,,,,,,,,,,,,,,,,
"10/10/16",665.22,689.77,875.32,908.25,68524.31,71108.39,661.8,683.5,871.82,901,68178.64,70468.85,664.03,687.87,873.97,905.77,68348.19,70843.9,
"11/10/16",661.1,684.77,872.93,902.59,68589.14,71080.58,655.72,678,867.76,896.88,68089.96,70438.27,658.37,681,869.57,899.78,68351.6,70740.88,
"12/10/16",642.25,664.25,846.85,876.32,66402.23,68789.73,636.5,659.15,840.52,870.79,65847.38,68186.59,638.48,660.99,842.8,872.99,66059.77,68463.53,
"13/10/16",636.22,660.77,844.55,875.42,66338.66,68911.7,631.5,652,839.67,868.41,65530.76,67677.6,634.4,656.32,842.52,871.97,65893.57,68219.07,
"14/10/16",630.2,652.77,831.61,861.89,65641.63,67946.83,625.95,648.35,826.05,855.17,64987.07,67344.11,628.07,650.47,827.97,857.9,65274.83,67669.97,
"15/10/16",,,,,,,,,,,,,,,,,,,
"16/10/16",,,,,,,,,,,,,,,,,,,
"17/10/16",644.65,667.25,848,877.85,67198.32,69567.49,636.47,657.1,837.57,864.83,66278.14,68417.25,640.85,663.77,843.26,873.76,66740.41,69173.34,
"18/10/16",636.5,658.5,828.24,858.14,66170.54,68490.59,630.3,653.1,823.51,852.69,65444.05,67856.55,632.92,655.66,825.69,855.66,65748.66,68143.92,
"19/10/16",632.3,655.77,824.62,854.85,65640.2,68070.09,628.5,651.1,819.21,849.11,65068.22,67453.81,630.69,653.16,821.99,851.68,65401.01,67797.62,
"20/10/16",632.1,654.2,824.23,853.49,65519.92,67834,625.97,649,810.43,840.67,64707.31,67139.05,628.69,651.14,817.8,847.37,65111.73,67482.85,
"21/10/16",622.25,645.5,815.53,845.78,64745.11,67203.01,614.25,637.1,804.38,834.77,63802.58,66303,616.91,640.25,808.03,838.93,64164.24,66645.75,
"22/10/16",,,,,,,,,,,,,,,,,,,
"23/10/16",,,,,,,,,,,,,,,,,,,
"24/10/16",620.5,642.25,813.77,841.9,64432.72,66736.2,611.22,633.3,803.29,833.18,63493.53,65793.54,617.05,639.12,809.89,839.17,64086.54,66421.42,
"25/10/16",630.2,653.02,825.3,855.7,65773.97,68227.53,624.47,645.1,819.3,849.93,65117.69,67322.64,626.79,649.18,822.55,852.32,65418.28,67804.21,
"26/10/16",629.8,650.77,817.5,846.14,65536.99,67810.23,621.6,642.8,807.53,835.56,64702.34,67095.46,624.53,646.83,812.24,841.58,65063.83,67437.97,
"27/10/16",615.6,636.84,806.71,835.09,64305.58,66599.96,609.65,633.2,798.59,829.04,63781.58,66198.18,612.79,634.86,802.88,832.08,64034.83,66381.65,
"28/10/16",606.83,630.83,799.84,831.11,63869.23,66401.17,602.5,624.5,794.12,823.25,63352.88,65782.87,604.81,627.63,796.71,827.14,63606.05,66093.26,
"29/10/16",,,,,,,,,,,,,,,,,,,
"30/10/16",,,,,,,,,,,,,,,,,,,
"31/10/16",612.6,635.93,804.57,835.98,64280.12,66677.26,605.75,628.7,796.31,827.78,63482.6,65963.2,609.43,632.6,800.92,831.85,63853.35,66353.28,
"01/11/16",616.2,640.45,803.75,836.31,64725.65,67157.59,609.4,632.6,796.63,829.46,63877.31,66338.18,612.08,636.07,801.18,832.93,64169.63,66736.89,
"02/11/16",626.5,647.9,820.03,848.37,64880.34,67180.75,619,641.6,811.11,840.56,64184.11,66604.5,622.09,644.46,814.78,844.5,64544.13,66913.6,
"03/11/16",621.6,644.27,810.78,840.44,64150.38,66488.85,617,639.7,805.48,833.49,63470.79,65873.07,619.77,642.07,808.43,837.84,63743.37,66071.07,
"04/11/16",613.9,634.1,799.45,826.4,63213.28,65426.44,608.2,630.6,791.17,820.77,62619.34,64970.72,611.06,632.97,795.72,824.54,62982.52,65288.99,
"05/11/16",,,,,,,,,,,,,,,,,,,
"06/11/16",,,,,,,,,,,,,,,,,,,
"07/11/16",619.05,642.5,805.53,836.37,64709.3,67179.8,610.47,635.02,795.5,827.32,63623.18,66166.5,615.61,638.51,801.67,831.84,64192.41,66635.12,
"08/11/16",642.8,666.03,833.4,864.75,67146.89,69621.25,636.72,658.6,826.69,855.21,66467.2,68790.77,639.49,662.91,829.87,860.67,66760.43,69267.95,
"09/11/16",657.8,681.8,858.89,892.03,68755.83,71372.67,643,666.9,839.57,871.06,65394.37,67932.29,649.99,673.44,848.02,879.08,66715.44,69198.05,
"10/11/16",681.1,701.5,882.37,909.03,72053.57,74239.75,666,688.7,868.2,898.86,70156.44,72705.3,670.24,693.24,873.61,904.04,70728.23,73220.97,
"11/11/16",686.2,708.73,901.23,933.65,73173.05,75766.99,671.1,691.3,883.96,911.16,71506.39,73751.25,680.99,704.16,896.32,927.21,72587.06,75112.32,
"12/11/16",,,,,,,,,,,,,,,,,,,
"13/11/16",,,,,,,,,,,,,,,,,,,
"14/11/16",672,692.6,889.83,917.84,72166.08,74433.72,658.55,681.1,872.37,904.68,70748.03,73259.12,662.98,686.72,878.55,910.43,71212.47,73814.66,
"15/11/16",690.4,713.52,912.87,943.93,74556.3,77174.32,681,705,901.87,934.89,73616.1,76400.85,687.59,709.59,909.13,938.71,74296.79,76743.26,
"16/11/16",700.4,725,927.31,959.7,76385.62,78952.2,689.72,713.1,916.57,948.41,75482.96,78119.35,696.46,719.07,923.05,953.41,75980.71,78495.72,
"17/11/16",710.5,735.5,950.35,983.94,77366.35,80154.79,702.47,724.1,939.88,968.7,76421.71,78868.97,706.35,730.1,944.47,976.88,76973.75,79661.86,
"18/11/16",716.97,741.52,967.05,1000.3,79024.43,81752.58,706,726.6,954.18,984.15,77956.52,80398.29,710.37,734.17,960.52,993.15,78440.93,81135.12,
"19/11/16",,,,,,,,,,,,,,,,,,,
"20/11/16",,,,,,,,,,,,,,,,,,,
"21/11/16",723,746.52,984.32,1015.67,80199.76,82774.14,713,735.1,973.25,1003.68,79067.57,81541.36,717.22,740.61,977.81,1010.24,79541.77,82220.82,
"22/11/16",729.47,754.02,985.92,1018.67,80793.42,83530.34,718.5,740.7,972.28,1005.01,79369.24,81909.38,721.8,744.88,976.46,1008.24,79842.06,82479.66,
"23/11/16",735.25,759,990.44,1023.19,81620.1,84279.36,730.5,754.5,982.15,1015.2,81014.93,83764.59,732.4,756.43,986.63,1019.55,81291.38,84013.55,
"24/11/16",726.5,751.5,984.8,1019.4,81952.4,84919.5,719.48,743,975.43,1007.18,80963.08,83725.31,722.52,746.49,979.47,1012.52,81438.33,84213.43,
"25/11/16",723.8,748.27,976.66,1009.75,82339.49,85030.4,713.48,738.52,960.27,994.48,81099.49,83791.49,719.63,743.44,968.15,1000.74,81614,84375.33,
"26/11/16",,,,,,,,,,,,,,,,,,,
"27/11/16",,,,,,,,,,,,,,,,,,,
"28/11/16",741.85,763.85,990.98,1020.64,82998.18,85490.09,733,757,980.6,1012.98,82030.03,84651.35,736.03,759.03,985.13,1016.32,82362.01,84988.83,
"29/11/16",749.7,772.15,1000.53,1031.46,83891.43,86550.29,742.97,765.4,994.39,1026.14,83227.92,85908.5,745.98,769.39,996.9,1028.82,83555.79,86261.53,
"30/11/16",759.05,784.05,1015,1048.75,85729.8,88596.45,751.47,774.6,1003.83,1034.84,84403.12,86988.66,753.87,776.92,1007.64,1039.06,84813.59,87478.74,
"01/12/16",765.1,786.93,1032.66,1062.39,87328.51,89856.63,756.97,779.5,1024.1,1056.09,86512.39,89237.16,761.4,784.16,1028.47,1059.86,86939.55,89618.06,
"02/12/16",745.83,769.83,1006.38,1039.19,84927.66,87822.21,738.22,760.95,994.64,1024.99,84038.96,86618.94,742.8,766.28,1001.07,1033.43,84576.31,87347.14,
"03/12/16",,,,,,,,,,,,,,,,,,,
"04/12/16",,,,,,,,,,,,,,,,,,,
"05/12/16",730.55,754.55,981.18,1013.36,82925.49,85648.97,720.78,745.78,968.14,1001.85,82197.75,84973.34,727.82,750.54,977.93,1009,82670.11,85324,
"06/12/16",745.3,765.4,999.46,1027.11,84718.25,87064.25,733.5,755.5,981.79,1014.09,83561.79,86066.56,737.54,760.8,988.24,1020.12,83859.08,86596.07,
"07/12/16",727.1,750.27,977.8,1009.06,82926.86,85605.81,718.22,741,966.65,997.44,81999.18,84629.61,723.37,746.76,972.61,1004.73,82532.96,85297.43,
"08/12/16",727.7,750.27,970.76,1002.07,82689.91,85254.95,721.9,744,962.6,992.18,81899.56,84433.25,724.86,747.56,967.13,998.11,82251.39,84912.26,
"09/12/16",731.05,753.05,978.71,1009.04,83648.33,86286.27,723,745.1,969.04,1001.07,82523.22,85320.51,727.08,749.59,974.13,1005.05,83132.09,85803.64,
"10/12/16",,,,,,,,,,,,,,,,,,,
"11/12/16",,,,,,,,,,,,,,,,,,,
"12/12/16",726.3,749.5,973.46,1006.58,83785.97,86432.34,719.6,741.8,965.28,995.71,83116.88,85766.92,722.12,744.71,968.57,999.56,83409.29,86115.06,
"13/12/16",718.2,740.02,958.12,987.83,82727.75,85308.72,713.5,737,951.84,983.19,81931.21,84724,715.87,738.47,955.35,985.97,82408.59,85089.68,
"14/12/16",721.3,744.27,963.02,994.35,83014.42,85769.67,716.72,738.5,957.06,987.04,82508.81,85119.51,718.94,741.59,959.31,990.02,82752.24,85434.95,
"15/12/16",718.8,742.5,968.2,1000.74,84387.83,87243.75,711.22,734.1,961.45,991.76,83537.91,86084.95,715.24,738.4,964.57,996.34,84027.63,86823.12,
"16/12/16",692.2,715.5,939.95,971.88,81859.57,84564.95,681.53,706.53,926.24,960.35,80515.95,83490.65,688.32,711.74,935.22,967.49,81334.87,84167.36,
"17/12/16",,,,,,,,,,,,,,,,,,,
"18/12/16",,,,,,,,,,,,,,,,,,,
"19/12/16",685.5,709.5,939.94,973.25,80738.19,83614.58,680.5,703,931.77,963.67,79747.8,82485.36,682.21,705.95,934.61,967.58,80114.89,82964.25,
"20/12/16",670.5,693,923.68,956.13,78441.8,81240.39,660,685,909.09,943.66,77800.8,80697.9,665.07,688.87,916.66,949.88,78076.38,80928.8,
"21/12/16",656.3,680,903.61,937.8,77338.39,80006.57,652.65,673.8,899.21,930.05,76686.38,79306.26,654.61,677.82,901.72,934.14,76972.68,79773.46,
"22/12/16",650.7,674.5,898.26,931.37,76444.24,79429.12,643.05,666,888.56,921.42,75635.54,78401.52,646.18,670.03,892.43,925.95,75943.83,78819.54,
"23/12/16",649.4,673.27,900.12,934.32,76252.55,79082.29,643.45,666.6,891.88,924.93,75541.03,78305.5,646.58,669.94,896.28,929.23,75903.14,78705.22,
"24/12/16",,,,,,,,,,,,,,,,,,,
"25/12/16",,,,,,,,,,,,,,,,,,,
"26/12/16",,,,,,,,,,,,,,,,,,,
"27/12/16",,,,,,,,,,,,,,,,,,,
"28/12/16",668.9,692.2,927.48,961.79,78615.82,81471.94,660.22,682.7,917.74,949.65,77503.23,80224.08,665.39,688.24,923.42,955.92,78182.77,80965.96,
"29/12/16",664.6,686.47,921.44,953.29,77383.48,80104.18,657.22,680.8,914.08,947.13,76881.6,79626.37,661.49,684.42,918.46,950.88,77128.68,79876.67,
"30/12/16",664.7,688.5,919.34,953.21,77626.89,80520.08,660.81,683.2,913.35,944.82,77062.54,79624.4,663.01,685.9,916.27,948.55,77279.87,80037.97,
"31/12/16",,,,,,,,,,,,,,,,,,,
"01/01/17",,,,,,,,,,,,,,,,,,,
"02/01/17",,,,,,,,,,,,,,,,,,,
"03/01/17",677.5,701.5,940.71,974.31,79734.03,82491.35,672.15,694.5,930.66,960.18,78948.51,81617.64,674.82,697.58,935.1,967.34,79299.7,82053.76,
"04/01/17",711.25,733.25,978.2,1008.74,83721.24,86347.52,697,720.6,963.91,996.82,82158.77,84838.16,701.58,724.69,969.2,1001.67,82717.52,85519.17,
"05/01/17",738.6,759.77,1010.3,1041.87,85758.85,88399.12,726.97,749,995.07,1026.59,84470.13,87161.13,733.42,755.96,1005.05,1036.66,85359.02,88085.54,
"06/01/17",731.88,756.88,999.66,1033.37,84912.72,87972.16,725.22,747.9,987.63,1020.31,83857.19,86659.17,729.02,752.08,994.48,1026.69,84411.91,87179.42,
"07/01/17",,,,,,,,,,,,,,,,,,,
"08/01/17",,,,,,,,,,,,,,,,,,,
"09/01/17",757.22,781.77,1034.74,1068.43,88844.62,91748.53,748.6,772.3,1022.54,1055.46,87653.57,90494.64,752.56,775.32,1028.52,1059.98,88257.11,90968.8,
"10/01/17",753,776.5,1020.34,1053.02,86953.6,89799.83,748.22,770.1,1013.99,1047.76,86434.37,89250.98,750.23,773.55,1018.22,1050.32,86756.09,89527.09,
"11/01/17",755.75,777.77,1023.12,1056.61,87591.43,90264.09,750.72,772.8,1018.89,1049.29,86918.36,89513.42,753.45,776.11,1021.48,1052.51,87314.52,89987.48,
"12/01/17",750.28,774.5,1004.02,1038.2,85967.65,89005.54,743.47,764.7,995.73,1028.93,85108.05,87997.62,747.08,769.73,1000.91,1031.75,85657.08,88371.61,
"13/01/17",748.25,771.27,999.8,1031.25,85899.25,88665.2,741.15,765.15,988.99,1021.43,84987.67,87778.01,744.39,768.47,994.12,1026.74,85516.48,88359.07,
"14/01/17",,,,,,,,,,,,,,,,,,,
"15/01/17",,,,,,,,,,,,,,,,,,,
"16/01/17",744.15,766.52,994.59,1025.58,84876.88,87661.04,739,759.4,986.33,1017.37,84330.22,86822.2,740.84,764.06,989.94,1021.48,84543.07,87281.72,
"17/01/17",739.25,763.25,984.67,1016.4,83914.85,86633.88,733.5,757.4,975.82,1009.1,83284.96,86136.91,735.78,759.42,980.96,1012.84,83656.21,86408.57,
"18/01/17",741.9,764.75,983.04,1013.99,83764.06,86493.23,735,756.9,972.66,1002.92,83180.53,85809.75,738.37,761.16,977.98,1008.66,83482.61,86129.23,
"19/01/17",740,763.27,987.19,1018.51,85040.8,87653.93,736.5,758.4,978.83,1009.83,84485.61,87094.66,738.55,761.36,982.52,1013.24,84686.57,87350.83,
"20/01/17",746,769.25,986.24,1016.27,85769.78,88273.79,740.2,764,978.97,1012.03,84945.35,87772.23,744.05,767.19,983.15,1014.13,85376.32,88093.96,
"21/01/17",,,,,,,,,,,,,,,,,,,
"22/01/17",,,,,,,,,,,,,,,,,,,
"23/01/17",783,807,1033.94,1067.04,88878.33,91747.83,776.22,800.77,1027.08,1060.01,88116.49,91015.52,779.96,803.94,1030.27,1062.59,88573.29,91382.36,
"24/01/17",768,790.15,1012.26,1041.79,86720.12,89248.83,761.1,785.7,1004.71,1036.14,85932.45,88747.76,764.41,787.47,1008.34,1039.43,86307.61,89002.32,
"25/01/17",780.15,803.63,1032.71,1065.82,88790.13,91543.28,769.72,794.27,1022.48,1055.5,87455.59,90276.73,777.46,801.03,1029.39,1061.2,88333.94,91106.27,
"26/01/17",,,,,,,,,,,,,,,,,,,
"27/01/17",712.5,736.5,945.46,977.96,81751.61,84680.25,709.5,734.25,941.11,974.53,81434.86,84356.65,710.73,735.1,943.1,976.11,81598.56,84487.11,
"28/01/17",,,,,,,,,,,,,,,,,,,
"29/01/17",,,,,,,,,,,,,,,,,,,
"30/01/17",729.25,752.5,965.51,997.48,83644.98,86432.15,719.6,740.2,953.62,981.31,82517.68,85041.58,723.72,747.51,958.18,990.19,82867.82,85681.29,
"31/01/17",744.7,767.8,984.14,1015.74,84590.47,87321.89,727.22,751.77,962.19,994.8,82750.36,85573.98,736.5,760.29,973.85,1005.87,83655.08,86432.68,
"01/02/17",754.4,775.5,994.99,1023.77,85526.33,88023.96,743.55,768.4,981.71,1014.28,83940.12,86681.37,746.78,770.72,986.58,1018.76,84454.89,87230.54,
"02/02/17",758.48,782.54,993.94,1024.54,85538.96,88293.99,751.22,774.5,986.93,1018.5,85068.15,87766.34,755.74,779.51,989.87,1021.51,85291.35,88054.11,
"03/02/17",749.7,773.5,979.87,1010.98,84618.64,87302.49,739,763.6,965.51,998.04,83573.51,86401.34,745.53,769.23,974.01,1005.52,84160.69,86910.65,
"04/02/17",,,,,,,,,,,,,,,,,,,
"05/02/17",,,,,,,,,,,,,,,,,,,
"06/02/17",751.5,775.5,981.33,1012.27,84626.42,87336.81,737.6,761.1,961.17,991.92,83019.38,85761.45,745.39,769.35,972.42,1004.16,83858.66,86616.66,
"07/02/17",764.3,787.52,998.56,1030.79,85395.24,88123.49,751.75,772.8,985.64,1014.31,84308.76,86746.8,759.59,783.1,992.69,1023.84,84955.68,87646.17,
