Date,market,metal,currency,type,summary,price
07/08/19,Perth Mint Spot,Pald,USD,Ask,High,1461.39
08/08/19,Perth Mint Spot,Pald,USD,Ask,High,1442.94
09/08/19,Perth Mint Spot,Pald,USD,Ask,High,1444.4
12/08/19,Perth Mint Spot,Pald,USD,Ask,High,1443.97
13/08/19,Perth Mint Spot,Pald,USD,Ask,High,1456.36
14/08/19,Perth Mint Spot,Pald,USD,Ask,High,1468.49
15/08/19,Perth Mint Spot,Pald,USD,Ask,High,1453.9
16/08/19,Perth Mint Spot,Pald,USD,Ask,High,1467.0
19/08/19,Perth Mint Spot,Pald,USD,Ask,High,1470.78
20/08/19,Perth Mint Spot,Pald,USD,Ask,High,1496.3
21/08/19,Perth Mint Spot,Pald,USD,Ask,High,1504.9
22/08/19,Perth Mint Spot,Pald,USD,Ask,High,1488.9
23/08/19,Perth Mint Spot,Pald,USD,Ask,High,1503.43
26/08/19,Perth Mint Spot,Pald,USD,Ask,High,1491.45
27/08/19,Perth Mint Spot,Pald,USD,Ask,High,1494.5
28/08/19,Perth Mint Spot,Pald,USD,Ask,High,1496.31
29/08/19,Perth Mint Spot,Pald,USD,Ask,High,1500.19
30/08/19,Perth Mint Spot,Pald,USD,Ask,High,1511.89
02/09/19,Perth Mint Spot,Pald,USD,Ask,High,1554.9
03/09/19,Perth Mint Spot,Pald,USD,Ask,High,1555.26
04/09/19,Perth Mint Spot,Pald,USD,Ask,High,1563.86
05/09/19,Perth Mint Spot,Pald,USD,Ask,High,1577.64
06/09/19,Perth Mint Spot,Pald,USD,Ask,High,1577.24
09/09/19,Perth Mint Spot,Pald,USD,Ask,High,1566.0
10/09/19,Perth Mint Spot,Pald,USD,Ask,High,1561.66
11/09/19,Perth Mint Spot,Pald,USD,Ask,High,1584.3
12/09/19,Perth Mint Spot,Pald,USD,Ask,High,1611.48
13/09/19,Perth Mint Spot,Pald,USD,Ask,High,1631.28
16/09/19,Perth Mint Spot,Pald,USD,Ask,High,1645.6
17/09/19,Perth Mint Spot,Pald,USD,Ask,High,1628.6
18/09/19,Perth Mint Spot,Pald,USD,Ask,High,1616.16
19/09/19,Perth Mint Spot,Pald,USD,Ask,High,1608.87
20/09/19,Perth Mint Spot,Pald,USD,Ask,High,1657.24
23/09/19,Perth Mint Spot,Pald,USD,Ask,High,1676.5
24/09/19,Perth Mint Spot,Pald,USD,Ask,High,1675.3
25/09/19,Perth Mint Spot,Pald,USD,Ask,High,1688.5
26/09/19,Perth Mint Spot,Pald,USD,Ask,High,1680.92
27/09/19,Perth Mint Spot,Pald,USD,Ask,High,1684.5
30/09/19,Perth Mint Spot,Pald,USD,Ask,High,1708.19
01/10/19,Perth Mint Spot,Pald,USD,Ask,High,1692.26
02/10/19,Perth Mint Spot,Pald,USD,Ask,High,1672.12
03/10/19,Perth Mint Spot,Pald,USD,Ask,High,1704.85
04/10/19,Perth Mint Spot,Pald,USD,Ask,High,1674.36
07/10/19,Perth Mint Spot,Pald,USD,Ask,High,1678.81
08/10/19,Perth Mint Spot,Pald,USD,Ask,High,1682.81
09/10/19,Perth Mint Spot,Pald,USD,Ask,High,1693.5
10/10/19,Perth Mint Spot,Pald,USD,Ask,High,1700.47
11/10/19,Perth Mint Spot,Pald,USD,Ask,High,1717.58
14/10/19,Perth Mint Spot,Pald,USD,Ask,High,1717.5
15/10/19,Perth Mint Spot,Pald,USD,Ask,High,1737.68
16/10/19,Perth Mint Spot,Pald,USD,Ask,High,1751.56
17/10/19,Perth Mint Spot,Pald,USD,Ask,High,1795.82
18/10/19,Perth Mint Spot,Pald,USD,Ask,High,1776.58
21/10/19,Perth Mint Spot,Pald,USD,Ask,High,1787.6
22/10/19,Perth Mint Spot,Pald,USD,Ask,High,1782.21
23/10/19,Perth Mint Spot,Pald,USD,Ask,High,1770.9
24/10/19,Perth Mint Spot,Pald,USD,Ask,High,1767.98
25/10/19,Perth Mint Spot,Pald,USD,Ask,High,1796.38
28/10/19,Perth Mint Spot,Pald,USD,Ask,High,1793.01
29/10/19,Perth Mint Spot,Pald,USD,Ask,High,1814.12
30/10/19,Perth Mint Spot,Pald,USD,Ask,High,1805.5
31/10/19,Perth Mint Spot,Pald,USD,Ask,High,1831.5
01/11/19,Perth Mint Spot,Pald,USD,Ask,High,1811.5
04/11/19,Perth Mint Spot,Pald,USD,Ask,High,1832.5
05/11/19,Perth Mint Spot,Pald,USD,Ask,High,1801.5
06/11/19,Perth Mint Spot,Pald,USD,Ask,High,1795.5
07/11/19,Perth Mint Spot,Pald,USD,Ask,High,1817.13
08/11/19,Perth Mint Spot,Pald,USD,Ask,High,1815.54
11/11/19,Perth Mint Spot,Pald,USD,Ask,High,1767.6
12/11/19,Perth Mint Spot,Pald,USD,Ask,High,1711.77
13/11/19,Perth Mint Spot,Pald,USD,Ask,High,1739.43
14/11/19,Perth Mint Spot,Pald,USD,Ask,High,1744.78
15/11/19,Perth Mint Spot,Pald,USD,Ask,High,1756.28
18/11/19,Perth Mint Spot,Pald,USD,Ask,High,1739.56
19/11/19,Perth Mint Spot,Pald,USD,Ask,High,1750.0
20/11/19,Perth Mint Spot,Pald,USD,Ask,High,1785.6
21/11/19,Perth Mint Spot,Pald,USD,Ask,High,1788.6
22/11/19,Perth Mint Spot,Pald,USD,Ask,High,1778.0
25/11/19,Perth Mint Spot,Pald,USD,Ask,High,1801.0
26/11/19,Perth Mint Spot,Pald,USD,Ask,High,1820.5
27/11/19,Perth Mint Spot,Pald,USD,Ask,High,1824.18
28/11/19,Perth Mint Spot,Pald,USD,Ask,High,1854.3
29/11/19,Perth Mint Spot,Pald,USD,Ask,High,1855.82
02/12/19,Perth Mint Spot,Pald,USD,Ask,High,1854.83
03/12/19,Perth Mint Spot,Pald,USD,Ask,High,1871.96
04/12/19,Perth Mint Spot,Pald,USD,Ask,High,1878.5
05/12/19,Perth Mint Spot,Pald,USD,Ask,High,1888.5
06/12/19,Perth Mint Spot,Pald,USD,Ask,High,1887.5
09/12/19,Perth Mint Spot,Pald,USD,Ask,High,1891.8
10/12/19,Perth Mint Spot,Pald,USD,Ask,High,1901.55
11/12/19,Perth Mint Spot,Pald,USD,Ask,High,1913.55
12/12/19,Perth Mint Spot,Pald,USD,Ask,High,1934.5
13/12/19,Perth Mint Spot,Pald,USD,Ask,High,1988.13
16/12/19,Perth Mint Spot,Pald,USD,Ask,High,1972.77
17/12/19,Perth Mint Spot,Pald,USD,Ask,High,2010.13
18/12/19,Perth Mint Spot,Pald,USD,Ask,High,1962.96
19/12/19,Perth Mint Spot,Pald,USD,Ask,High,1944.31
20/12/19,Perth Mint Spot,Pald,USD,Ask,High,1959.96
23/12/19,Perth Mint Spot,Pald,USD,Ask,High,1888.26
24/12/19,Perth Mint Spot,Pald,USD,Ask,High,1893.41
25/12/19,Perth Mint Spot,Pald,USD,Ask,High,1899.26
26/12/19,Perth Mint Spot,Pald,USD,Ask,High,1912.43
27/12/19,Perth Mint Spot,Pald,USD,Ask,High,1923.52
30/12/19,Perth Mint Spot,Pald,USD,Ask,High,1922.5
31/12/19,Perth Mint Spot,Pald,USD,Ask,High,1930.47
01/01/20,Perth Mint Spot,Pald,USD,Ask,High,1955.0
02/01/20,Perth Mint Spot,Pald,USD,Ask,High,1965.62
03/01/20,Perth Mint Spot,Pald,USD,Ask,High,1980.8
06/01/20,Perth Mint Spot,Pald,USD,Ask,High,2032.12
07/01/20,Perth Mint Spot,Pald,USD,Ask,High,2044.94
08/01/20,Perth Mint Spot,Pald,USD,Ask,High,2092.53
09/01/20,Perth Mint Spot,Pald,USD,Ask,High,2154.98
10/01/20,Perth Mint Spot,Pald,USD,Ask,High,2131.5
13/01/20,Perth Mint Spot,Pald,USD,Ask,High,2134.92
14/01/20,Perth Mint Spot,Pald,USD,Ask,High,2157.27
15/01/20,Perth Mint Spot,Pald,USD,Ask,High,2229.83
16/01/20,Perth Mint Spot,Pald,USD,Ask,High,2343.0
17/01/20,Perth Mint Spot,Pald,USD,Ask,High,2407.08
20/01/20,Perth Mint Spot,Pald,USD,Ask,High,2567.0
21/01/20,Perth Mint Spot,Pald,USD,Ask,High,2538.72
22/01/20,Perth Mint Spot,Pald,USD,Ask,High,2458.88
23/01/20,Perth Mint Spot,Pald,USD,Ask,High,2526.5
24/01/20,Perth Mint Spot,Pald,USD,Ask,High,2489.33
28/01/20,Perth Mint Spot,Pald,USD,Ask,High,2352.23
29/01/20,Perth Mint Spot,Pald,USD,Ask,High,2331.28
30/01/20,Perth Mint Spot,Pald,USD,Ask,High,2323.2
31/01/20,Perth Mint Spot,Pald,USD,Ask,High,2339.05
03/02/20,Perth Mint Spot,Pald,USD,Ask,High,2303.21
04/02/20,Perth Mint Spot,Pald,USD,Ask,High,2419.5
05/02/20,Perth Mint Spot,Pald,USD,Ask,High,2501.67
06/02/20,Perth Mint Spot,Pald,USD,Ask,High,2465.38
07/02/20,Perth Mint Spot,Pald,USD,Ask,High,2374.68
10/02/20,Perth Mint Spot,Pald,USD,Ask,High,2366.95
11/02/20,Perth Mint Spot,Pald,USD,Ask,High,2375.23
12/02/20,Perth Mint Spot,Pald,USD,Ask,High,2365.1
13/02/20,Perth Mint Spot,Pald,USD,Ask,High,2424.51
14/02/20,Perth Mint Spot,Pald,USD,Ask,High,2454.36
17/02/20,Perth Mint Spot,Pald,USD,Ask,High,2461.5
18/02/20,Perth Mint Spot,Pald,USD,Ask,High,2546.47
19/02/20,Perth Mint Spot,Pald,USD,Ask,High,2833.0
20/02/20,Perth Mint Spot,Pald,USD,Ask,High,2772.55
21/02/20,Perth Mint Spot,Pald,USD,Ask,High,2745.24
24/02/20,Perth Mint Spot,Pald,USD,Ask,High,2748.73
25/02/20,Perth Mint Spot,Pald,USD,Ask,High,2712.16
26/02/20,Perth Mint Spot,Pald,USD,Ask,High,2757.37
27/02/20,Perth Mint Spot,Pald,USD,Ask,High,2871.24
28/02/20,Perth Mint Spot,Pald,USD,Ask,High,2894.55
02/03/20,Perth Mint Spot,Pald,USD,Ask,High,2685.1
03/03/20,Perth Mint Spot,Pald,USD,Ask,High,2585.58
04/03/20,Perth Mint Spot,Pald,USD,Ask,High,2532.66
05/03/20,Perth Mint Spot,Pald,USD,Ask,High,2635.27
06/03/20,Perth Mint Spot,Pald,USD,Ask,High,2554.84
09/03/20,Perth Mint Spot,Pald,USD,Ask,High,2539.5
10/03/20,Perth Mint Spot,Pald,USD,Ask,High,2555.88
11/03/20,Perth Mint Spot,Pald,USD,Ask,High,2449.39
12/03/20,Perth Mint Spot,Pald,USD,Ask,High,2333.65
13/03/20,Perth Mint Spot,Pald,USD,Ask,High,1995.31
16/03/20,Perth Mint Spot,Pald,USD,Ask,High,1898.0
17/03/20,Perth Mint Spot,Pald,USD,Ask,High,1694.99
18/03/20,Perth Mint Spot,Pald,USD,Ask,High,1720.59
19/03/20,Perth Mint Spot,Pald,USD,Ask,High,1669.92
20/03/20,Perth Mint Spot,Pald,USD,Ask,High,1752.08
23/03/20,Perth Mint Spot,Pald,USD,Ask,High,1695.27
24/03/20,Perth Mint Spot,Pald,USD,Ask,High,1879.41
25/03/20,Perth Mint Spot,Pald,USD,Ask,High,2045.0
26/03/20,Perth Mint Spot,Pald,USD,Ask,High,2389.61
27/03/20,Perth Mint Spot,Pald,USD,Ask,High,2430.74
30/03/20,Perth Mint Spot,Pald,USD,Ask,High,2328.24
31/03/20,Perth Mint Spot,Pald,USD,Ask,High,2353.9
04/01/16,Perth Mint Spot,Pald,AUD,Bid,High,758.31
05/01/16,Perth Mint Spot,Pald,AUD,Bid,High,743.86
06/01/16,Perth Mint Spot,Pald,AUD,Bid,High,737.86
07/01/16,Perth Mint Spot,Pald,AUD,Bid,High,709.62
08/01/16,Perth Mint Spot,Pald,AUD,Bid,High,696.0
11/01/16,Perth Mint Spot,Pald,AUD,Bid,High,697.62
12/01/16,Perth Mint Spot,Pald,AUD,Bid,High,671.87
13/01/16,Perth Mint Spot,Pald,AUD,Bid,High,665.67
14/01/16,Perth Mint Spot,Pald,AUD,Bid,High,693.01
15/01/16,Perth Mint Spot,Pald,AUD,Bid,High,697.77
18/01/16,Perth Mint Spot,Pald,AUD,Bid,High,707.26
19/01/16,Perth Mint Spot,Pald,AUD,Bid,High,714.75
20/01/16,Perth Mint Spot,Pald,AUD,Bid,High,703.34
21/01/16,Perth Mint Spot,Pald,AUD,Bid,High,707.36
22/01/16,Perth Mint Spot,Pald,AUD,Bid,High,705.04
25/01/16,Perth Mint Spot,Pald,AUD,Bid,High,701.59
27/01/16,Perth Mint Spot,Pald,AUD,Bid,High,693.96
28/01/16,Perth Mint Spot,Pald,AUD,Bid,High,697.25
29/01/16,Perth Mint Spot,Pald,AUD,Bid,High,685.28
01/02/16,Perth Mint Spot,Pald,AUD,Bid,High,697.15
02/02/16,Perth Mint Spot,Pald,AUD,Bid,High,695.58
03/02/16,Perth Mint Spot,Pald,AUD,Bid,High,690.74
04/02/16,Perth Mint Spot,Pald,AUD,Bid,High,702.52
05/02/16,Perth Mint Spot,Pald,AUD,Bid,High,704.16
08/02/16,Perth Mint Spot,Pald,AUD,Bid,High,695.41
09/02/16,Perth Mint Spot,Pald,AUD,Bid,High,720.01
10/02/16,Perth Mint Spot,Pald,AUD,Bid,High,719.99
11/02/16,Perth Mint Spot,Pald,AUD,Bid,High,742.53
12/02/16,Perth Mint Spot,Pald,AUD,Bid,High,725.75
15/02/16,Perth Mint Spot,Pald,AUD,Bid,High,716.37
16/02/16,Perth Mint Spot,Pald,AUD,Bid,High,703.14
17/02/16,Perth Mint Spot,Pald,AUD,Bid,High,711.77
18/02/16,Perth Mint Spot,Pald,AUD,Bid,High,710.36
19/02/16,Perth Mint Spot,Pald,AUD,Bid,High,696.52
22/02/16,Perth Mint Spot,Pald,AUD,Bid,High,685.99
23/02/16,Perth Mint Spot,Pald,AUD,Bid,High,675.0
24/02/16,Perth Mint Spot,Pald,AUD,Bid,High,682.17
25/02/16,Perth Mint Spot,Pald,AUD,Bid,High,672.86
26/02/16,Perth Mint Spot,Pald,AUD,Bid,High,655.95
29/02/16,Perth Mint Spot,Pald,AUD,Bid,High,676.95
01/03/16,Perth Mint Spot,Pald,AUD,Bid,High,691.1
02/03/16,Perth Mint Spot,Pald,AUD,Bid,High,704.39
03/03/16,Perth Mint Spot,Pald,AUD,Bid,High,696.48
04/03/16,Perth Mint Spot,Pald,AUD,Bid,High,722.17
08/03/16,Perth Mint Spot,Pald,AUD,Bid,High,758.55
09/03/16,Perth Mint Spot,Pald,AUD,Bid,High,737.63
10/03/16,Perth Mint Spot,Pald,AUD,Bid,High,743.46
11/03/16,Perth Mint Spot,Pald,AUD,Bid,High,755.18
14/03/16,Perth Mint Spot,Pald,AUD,Bid,High,748.67
15/03/16,Perth Mint Spot,Pald,AUD,Bid,High,743.32
16/03/16,Perth Mint Spot,Pald,AUD,Bid,High,749.6
17/03/16,Perth Mint Spot,Pald,AUD,Bid,High,755.81
18/03/16,Perth Mint Spot,Pald,AUD,Bid,High,764.24
21/03/16,Perth Mint Spot,Pald,AUD,Bid,High,765.33
22/03/16,Perth Mint Spot,Pald,AUD,Bid,High,781.44
23/03/16,Perth Mint Spot,Pald,AUD,Bid,High,780.91
24/03/16,Perth Mint Spot,Pald,AUD,Bid,High,763.35
29/03/16,Perth Mint Spot,Pald,AUD,Bid,High,745.55
30/03/16,Perth Mint Spot,Pald,AUD,Bid,High,743.07
31/03/16,Perth Mint Spot,Pald,AUD,Bid,High,729.75
01/04/16,Perth Mint Spot,Pald,AUD,Bid,High,734.06
04/04/16,Perth Mint Spot,Pald,AUD,Bid,High,725.66
05/04/16,Perth Mint Spot,Pald,AUD,Bid,High,724.25
06/04/16,Perth Mint Spot,Pald,AUD,Bid,High,722.01
07/04/16,Perth Mint Spot,Pald,AUD,Bid,High,700.68
08/04/16,Perth Mint Spot,Pald,AUD,Bid,High,705.89
11/04/16,Perth Mint Spot,Pald,AUD,Bid,High,709.17
12/04/16,Perth Mint Spot,Pald,AUD,Bid,High,712.91
13/04/16,Perth Mint Spot,Pald,AUD,Bid,High,701.53
14/04/16,Perth Mint Spot,Pald,AUD,Bid,High,693.23
15/04/16,Perth Mint Spot,Pald,AUD,Bid,High,721.48
18/04/16,Perth Mint Spot,Pald,AUD,Bid,High,730.56
19/04/16,Perth Mint Spot,Pald,AUD,Bid,High,723.94
20/04/16,Perth Mint Spot,Pald,AUD,Bid,High,741.72
21/04/16,Perth Mint Spot,Pald,AUD,Bid,High,758.9
22/04/16,Perth Mint Spot,Pald,AUD,Bid,High,771.95
26/04/16,Perth Mint Spot,Pald,AUD,Bid,High,769.49
27/04/16,Perth Mint Spot,Pald,AUD,Bid,High,783.35
28/04/16,Perth Mint Spot,Pald,AUD,Bid,High,793.07
29/04/16,Perth Mint Spot,Pald,AUD,Bid,High,807.57
02/05/16,Perth Mint Spot,Pald,AUD,Bid,High,810.21
03/05/16,Perth Mint Spot,Pald,AUD,Bid,High,809.29
04/05/16,Perth Mint Spot,Pald,AUD,Bid,High,797.68
05/05/16,Perth Mint Spot,Pald,AUD,Bid,High,795.28
06/05/16,Perth Mint Spot,Pald,AUD,Bid,High,802.79
09/05/16,Perth Mint Spot,Pald,AUD,Bid,High,807.79
10/05/16,Perth Mint Spot,Pald,AUD,Bid,High,786.44
11/05/16,Perth Mint Spot,Pald,AUD,Bid,High,805.06
12/05/16,Perth Mint Spot,Pald,AUD,Bid,High,819.93
13/05/16,Perth Mint Spot,Pald,AUD,Bid,High,809.43
16/05/16,Perth Mint Spot,Pald,AUD,Bid,High,806.86
17/05/16,Perth Mint Spot,Pald,AUD,Bid,High,802.0
18/05/16,Perth Mint Spot,Pald,AUD,Bid,High,789.17
19/05/16,Perth Mint Spot,Pald,AUD,Bid,High,787.9
20/05/16,Perth Mint Spot,Pald,AUD,Bid,High,768.0
23/05/16,Perth Mint Spot,Pald,AUD,Bid,High,757.99
24/05/16,Perth Mint Spot,Pald,AUD,Bid,High,749.58
25/05/16,Perth Mint Spot,Pald,AUD,Bid,High,733.65
26/05/16,Perth Mint Spot,Pald,AUD,Bid,High,744.9
27/05/16,Perth Mint Spot,Pald,AUD,Bid,High,743.45
30/05/16,Perth Mint Spot,Pald,AUD,Bid,High,736.63
31/05/16,Perth Mint Spot,Pald,AUD,Bid,High,742.46
01/06/16,Perth Mint Spot,Pald,AUD,Bid,High,745.37
02/06/16,Perth Mint Spot,Pald,AUD,Bid,High,744.7
03/06/16,Perth Mint Spot,Pald,AUD,Bid,High,734.13
07/06/16,Perth Mint Spot,Pald,AUD,Bid,High,744.14
08/06/16,Perth Mint Spot,Pald,AUD,Bid,High,742.51
09/06/16,Perth Mint Spot,Pald,AUD,Bid,High,737.8
10/06/16,Perth Mint Spot,Pald,AUD,Bid,High,739.75
13/06/16,Perth Mint Spot,Pald,AUD,Bid,High,730.04
14/06/16,Perth Mint Spot,Pald,AUD,Bid,High,722.68
15/06/16,Perth Mint Spot,Pald,AUD,Bid,High,722.41
16/06/16,Perth Mint Spot,Pald,AUD,Bid,High,718.37
17/06/16,Perth Mint Spot,Pald,AUD,Bid,High,723.13
20/06/16,Perth Mint Spot,Pald,AUD,Bid,High,712.23
21/06/16,Perth Mint Spot,Pald,AUD,Bid,High,726.98
22/06/16,Perth Mint Spot,Pald,AUD,Bid,High,728.85
23/06/16,Perth Mint Spot,Pald,AUD,Bid,High,733.67
24/06/16,Perth Mint Spot,Pald,AUD,Bid,High,746.39
27/06/16,Perth Mint Spot,Pald,AUD,Bid,High,737.92
28/06/16,Perth Mint Spot,Pald,AUD,Bid,High,748.65
29/06/16,Perth Mint Spot,Pald,AUD,Bid,High,764.62
30/06/16,Perth Mint Spot,Pald,AUD,Bid,High,785.57
01/07/16,Perth Mint Spot,Pald,AUD,Bid,High,791.8
04/07/16,Perth Mint Spot,Pald,AUD,Bid,High,803.75
05/07/16,Perth Mint Spot,Pald,AUD,Bid,High,799.31
06/07/16,Perth Mint Spot,Pald,AUD,Bid,High,801.34
07/07/16,Perth Mint Spot,Pald,AUD,Bid,High,799.32
08/07/16,Perth Mint Spot,Pald,AUD,Bid,High,798.35
11/07/16,Perth Mint Spot,Pald,AUD,Bid,High,808.54
12/07/16,Perth Mint Spot,Pald,AUD,Bid,High,816.55
13/07/16,Perth Mint Spot,Pald,AUD,Bid,High,830.6
14/07/16,Perth Mint Spot,Pald,AUD,Bid,High,836.15
15/07/16,Perth Mint Spot,Pald,AUD,Bid,High,839.06
18/07/16,Perth Mint Spot,Pald,AUD,Bid,High,836.73
19/07/16,Perth Mint Spot,Pald,AUD,Bid,High,844.53
20/07/16,Perth Mint Spot,Pald,AUD,Bid,High,860.29
21/07/16,Perth Mint Spot,Pald,AUD,Bid,High,886.38
22/07/16,Perth Mint Spot,Pald,AUD,Bid,High,902.08
25/07/16,Perth Mint Spot,Pald,AUD,Bid,High,898.93
26/07/16,Perth Mint Spot,Pald,AUD,Bid,High,904.25
27/07/16,Perth Mint Spot,Pald,AUD,Bid,High,906.5
28/07/16,Perth Mint Spot,Pald,AUD,Bid,High,926.54
29/07/16,Perth Mint Spot,Pald,AUD,Bid,High,918.59
01/08/16,Perth Mint Spot,Pald,AUD,Bid,High,928.81
02/08/16,Perth Mint Spot,Pald,AUD,Bid,High,940.93
03/08/16,Perth Mint Spot,Pald,AUD,Bid,High,925.47
04/08/16,Perth Mint Spot,Pald,AUD,Bid,High,923.96
05/08/16,Perth Mint Spot,Pald,AUD,Bid,High,909.5
08/08/16,Perth Mint Spot,Pald,AUD,Bid,High,901.92
09/08/16,Perth Mint Spot,Pald,AUD,Bid,High,889.49
10/08/16,Perth Mint Spot,Pald,AUD,Bid,High,949.56
11/08/16,Perth Mint Spot,Pald,AUD,Bid,High,926.29
12/08/16,Perth Mint Spot,Pald,AUD,Bid,High,890.02
15/08/16,Perth Mint Spot,Pald,AUD,Bid,High,891.11
16/08/16,Perth Mint Spot,Pald,AUD,Bid,High,897.94
17/08/16,Perth Mint Spot,Pald,AUD,Bid,High,899.13
18/08/16,Perth Mint Spot,Pald,AUD,Bid,High,899.71
19/08/16,Perth Mint Spot,Pald,AUD,Bid,High,915.14
22/08/16,Perth Mint Spot,Pald,AUD,Bid,High,917.21
23/08/16,Perth Mint Spot,Pald,AUD,Bid,High,895.25
24/08/16,Perth Mint Spot,Pald,AUD,Bid,High,907.85
25/08/16,Perth Mint Spot,Pald,AUD,Bid,High,891.57
26/08/16,Perth Mint Spot,Pald,AUD,Bid,High,899.84
29/08/16,Perth Mint Spot,Pald,AUD,Bid,High,897.64
30/08/16,Perth Mint Spot,Pald,AUD,Bid,High,911.8
31/08/16,Perth Mint Spot,Pald,AUD,Bid,High,900.45
01/09/16,Perth Mint Spot,Pald,AUD,Bid,High,884.27
02/09/16,Perth Mint Spot,Pald,AUD,Bid,High,874.44
05/09/16,Perth Mint Spot,Pald,AUD,Bid,High,880.15
06/09/16,Perth Mint Spot,Pald,AUD,Bid,High,886.28
07/09/16,Perth Mint Spot,Pald,AUD,Bid,High,905.16
08/09/16,Perth Mint Spot,Pald,AUD,Bid,High,891.35
09/09/16,Perth Mint Spot,Pald,AUD,Bid,High,892.35
12/09/16,Perth Mint Spot,Pald,AUD,Bid,High,881.37
13/09/16,Perth Mint Spot,Pald,AUD,Bid,High,872.38
14/09/16,Perth Mint Spot,Pald,AUD,Bid,High,872.27
15/09/16,Perth Mint Spot,Pald,AUD,Bid,High,868.2
16/09/16,Perth Mint Spot,Pald,AUD,Bid,High,860.97
19/09/16,Perth Mint Spot,Pald,AUD,Bid,High,889.45
20/09/16,Perth Mint Spot,Pald,AUD,Bid,High,897.46
21/09/16,Perth Mint Spot,Pald,AUD,Bid,High,894.48
22/09/16,Perth Mint Spot,Pald,AUD,Bid,High,891.41
23/09/16,Perth Mint Spot,Pald,AUD,Bid,High,896.75
27/09/16,Perth Mint Spot,Pald,AUD,Bid,High,900.71
28/09/16,Perth Mint Spot,Pald,AUD,Bid,High,900.76
29/09/16,Perth Mint Spot,Pald,AUD,Bid,High,922.96
30/09/16,Perth Mint Spot,Pald,AUD,Bid,High,931.44
03/10/16,Perth Mint Spot,Pald,AUD,Bid,High,930.67
04/10/16,Perth Mint Spot,Pald,AUD,Bid,High,917.5
05/10/16,Perth Mint Spot,Pald,AUD,Bid,High,904.87
06/10/16,Perth Mint Spot,Pald,AUD,Bid,High,881.23
07/10/16,Perth Mint Spot,Pald,AUD,Bid,High,870.71
10/10/16,Perth Mint Spot,Pald,AUD,Bid,High,875.32
11/10/16,Perth Mint Spot,Pald,AUD,Bid,High,872.93
12/10/16,Perth Mint Spot,Pald,AUD,Bid,High,846.85
13/10/16,Perth Mint Spot,Pald,AUD,Bid,High,844.55
14/10/16,Perth Mint Spot,Pald,AUD,Bid,High,831.61
17/10/16,Perth Mint Spot,Pald,AUD,Bid,High,848.0
18/10/16,Perth Mint Spot,Pald,AUD,Bid,High,828.24
19/10/16,Perth Mint Spot,Pald,AUD,Bid,High,824.62
20/10/16,Perth Mint Spot,Pald,AUD,Bid,High,824.23
21/10/16,Perth Mint Spot,Pald,AUD,Bid,High,815.53
24/10/16,Perth Mint Spot,Pald,AUD,Bid,High,813.77
25/10/16,Perth Mint Spot,Pald,AUD,Bid,High,825.3
26/10/16,Perth Mint Spot,Pald,AUD,Bid,High,817.5
27/10/16,Perth Mint Spot,Pald,AUD,Bid,High,806.71
28/10/16,Perth Mint Spot,Pald,AUD,Bid,High,799.84
31/10/16,Perth Mint Spot,Pald,AUD,Bid,High,804.57
01/11/16,Perth Mint Spot,Pald,AUD,Bid,High,803.75
02/11/16,Perth Mint Spot,Pald,AUD,Bid,High,820.03
03/11/16,Perth Mint Spot,Pald,AUD,Bid,High,810.78
04/11/16,Perth Mint Spot,Pald,AUD,Bid,High,799.45
07/11/16,Perth Mint Spot,Pald,AUD,Bid,High,805.53
08/11/16,Perth Mint Spot,Pald,AUD,Bid,High,833.4
09/11/16,Perth Mint Spot,Pald,AUD,Bid,High,858.89
10/11/16,Perth Mint Spot,Pald,AUD,Bid,High,882.37
11/11/16,Perth Mint Spot,Pald,AUD,Bid,High,901.23
14/11/16,Perth Mint Spot,Pald,AUD,Bid,High,889.83
15/11/16,Perth Mint Spot,Pald,AUD,Bid,High,912.87
16/11/16,Perth Mint Spot,Pald,AUD,Bid,High,927.31
17/11/16,Perth Mint Spot,Pald,AUD,Bid,High,950.35
18/11/16,Perth Mint Spot,Pald,AUD,Bid,High,967.05
21/11/16,Perth Mint Spot,Pald,AUD,Bid,High,984.32
22/11/16,Perth Mint Spot,Pald,AUD,Bid,High,985.92
23/11/16,Perth Mint Spot,Pald,AUD,Bid,High,990.44
24/11/16,Perth Mint Spot,Pald,AUD,Bid,High,984.8
25/11/16,Perth Mint Spot,Pald,AUD,Bid,High,976.66
28/11/16,Perth Mint Spot,Pald,AUD,Bid,High,990.98
29/11/16,Perth Mint Spot,Pald,AUD,Bid,High,1000.53
30/11/16,Perth Mint Spot,Pald,AUD,Bid,High,1015.0
01/12/16,Perth Mint Spot,Pald,AUD,Bid,High,1032.66
02/12/16,Perth Mint Spot,Pald,AUD,Bid,High,1006.38
05/12/16,Perth Mint Spot,Pald,AUD,Bid,High,981.18
06/12/16,Perth Mint Spot,Pald,AUD,Bid,High,999.46
07/12/16,Perth Mint Spot,Pald,AUD,Bid,High,977.8
08/12/16,Perth Mint Spot,Pald,AUD,Bid,High,970.76
09/12/16,Perth Mint Spot,Pald,AUD,Bid,High,978.71
12/12/16,Perth Mint Spot,Pald,AUD,Bid,High,973.46
13/12/16,Perth Mint Spot,Pald,AUD,Bid,High,958.12
14/12/16,Perth Mint Spot,Pald,AUD,Bid,High,963.02
15/12/16,Perth Mint Spot,Pald,AUD,Bid,High,968.2
